name,size,values,imports
node.0.Ro_Smith,196.0,,"['node.3.MedianetEditor', 'node.3._carlywaters', 'node.3.amydale_tweets', 'node.1.whatlouthinks', 'node.3.dawkins_scott', 'node.1.andrew_hough', 'node.3._MicrowaveJenny', 'node.3.megandmiller1', 'node.1.belinda_palmada', 'node.1.ToscaPawela', 'node.3.purcellpw', 'node.3.TSWestbrook', 'node.3.prwireau', 'node.3.AngiraB_', 'node.3.lanai_scarr', 'node.1.zacjmclean', 'node.1.samanthachiari', 'node.3.JessRapana', 'node.3.yJimJia', 'node.3.BrettMasonNews', 'node.1.lauren_mcmah', 'node.0.LisaMuxworthy', 'node.1.JakeMcCallum_', 'node.3.MattYoung', 'node.3.ashpillhofer', 'node.1.s_sharples', 'node.3.mjrowland68', 'node.1.Melissa_Overman', 'node.0.SimonThomsen', 'node.3.annachisholm', 'node.3.JACKTWARD_', 'node.0.LeahMcLennan', 'node.3.JacksonStiles', 'node.3.chloebooker', 'node.3.RashellHa', 'node.3.RosieKingJourno', 'node.1.meags_gray', 'node.0.mariecamilleh', 'node.1.BecFranks', 'node.3.victoria_craw', 'node.3.debritz', 'node.1.jmodoh', 'node.1.jess_clement', 'node.1.samanthamaiden', 'node.2.ElissaDoherty', 'node.3.rhiandeutrom', 'node.1.shoba_rao', 'node.3.rlangjournalist', 'node.1.danfogarty80', 'node.1.Carly__Douglas', 'node.3.DigitalMediaBoy', 'node.3.RobbieP7', 'node.0.SydneyEditor', 'node.3.livcaisley', 'node.3.elizabethredman', 'node.3.KF_Wright', 'node.1.akoubaridis', 'node.3._SarahMcPhee', 'node.1.pgtedwards', 'node.3.samanthabrett', 'node.3.gemoo4', 'node.3.MayneReport', 'node.3.bessie_hassan', 'node.1.bervanews', 'node.3.AlanaMitchelson', 'node.3.JournoLawJ', 'node.1.vic_nielsen', 'node.3.tauerbach', 'node.1._juliabradley', 'node.3.mattsmithson', 'node.3.tanyaksmart', 'node.3.BecBrownComms', 'node.3.NicBerko', 'node.3.nickj_vic', 'node.3.Storyful', 'node.3.SeanMarsico', 'node.3.Jacquifelgate', 'node.3.davemeddows', 'node.2.DavidClinchNews', 'node.3.LukeDennehy', 'node.3.timburrowes', 'node.1.lizeburke', 'node.3.clairekimball', 'node.3.MattConnellan', 'node.1.EleniPaneras', 'node.3.workmanalice', 'node.3._susan_liu', 'node.1.suzandelibasic', 'node.1.lauraplacella', 'node.3.AusPolStats', 'node.3.cvbyllaardt', 'node.3.Boel84', 'node.3.heatherlmcnab', 'node.1.RaeWilson78', 'node.3.annikasmethurst', 'node.3.AlexESampson', 'node.3.naveenjrazik', 'node.1.GRogow', 'node.3.edwina_b', 'node.1.lottiewillis', 'node.1.tminear', 'node.3.fergusonjw', 'node.3.australia2', 'node.0.melissahoyer', 'node.1.Megan_Palin', 'node.3.OscarBColeman', 'node.3.cathwebber', 'node.3.NickCalacouras', 'node.3.ViscountBrooky', 'node.3.MelStevens', 'node.3.mhammond7', 'node.3.DeborahClay', 'node.1.DaveyCampbell85', 'node.3.RenataGortan', 'node.1.LawrenceMachado', 'node.3.jase__1', 'node.1.rachelbaxendale', 'node.1.neilwrites', 'node.3.loulouboo', 'node.1.NicholasGray', 'node.3.rob_mcknight', 'node.3.frankrusso85', 'node.1.noah_yim', 'node.0.GregBarila', 'node.1.brighetteryan']"
node.0.nlanese,0.0,,
node.0.donaldgardner,2.0,,['node.0.Andrew303']
node.0.tobi_,0.0,,
node.0.mektomek,1.0,,['node.1.wjcohen']
node.0.colebatchd,0.0,,
node.0.therealmaxsim,4.0,,['node.0.Micarus64']
node.0.iseelondon312,2.0,,
node.0.ColetteGall,12.0,,"['node.3.cathwebber', 'node.3.SelinaSteele']"
node.0.DrJohnCokley,14.0,,"['node.3.andrea_carson', 'node.3.SamEBJones', 'node.1.JSinnerton', 'node.3.julestullberg', 'node.3.naveenjrazik', 'node.0.earleyedition', 'node.3.AusPolStats', 'node.3.aujournos']"
node.0.LindenDawson,2.0,,
node.0.Hegle,0.0,,
node.0.DisrupTiv,0.0,,
node.0.goconspire,1.0,,['node.0.roybahat']
node.0.ChrisPavPhotog,93.0,,"['node.3.DanielleGuss', 'node.1.publicdefender', 'node.1.BecFranks', 'node.0.mariecamilleh', 'node.3.WLudbey', 'node.3.Mel_Matheson', 'node.1.MarissaGeorge01', 'node.3.hunterphoto_', 'node.3.emritchiewrites', 'node.3.amydale_tweets', 'node.3.Boel84', 'node.1.jess_clement', 'node.3.dawkins_scott', 'node.3.Ozartwriter', 'node.3.SkipperAust', 'node.3.mirandamwood', 'node.1.shoba_rao', 'node.3.megandmiller1', 'node.3.Kellbpics', 'node.3.GenFaulkner', 'node.1.LachieHastings', 'node.3.tauerbach', 'node.3.skubesnaps', 'node.3.kennedyawards', 'node.3.DigitalMediaBoy', 'node.3.MelStevens', 'node.1.lauren_mcmah', 'node.3.RobbieP7', 'node.1.DaveyCampbell85', 'node.1.JakeMcCallum_', 'node.3.MattYoung', 'node.0.SydneyEditor', 'node.3.RenataGortan', 'node.1.LawrenceMachado', 'node.1.camcansnap', 'node.3.DylRobinson', 'node.1.akoubaridis', 'node.3.amosaikman', 'node.2.hollieaadams', 'node.3.timburrowes', 'node.3.TamOppen', 'node.1.LillSaleh', 'node.3.nicchristensen']"
node.0.elenacorchero,8.0,,"['node.1.almarlatour', 'node.1.wjcohen', 'node.1.c_scott75', 'node.3.edwardroussel', 'node.0.MrTimmins', 'node.1.Tanisha_28', 'node.1.thomashinton']"
node.0.mpdiliberto,1.0,,
node.0.NicoletteLogue,57.0,,"['node.3.davidhurleyHS', 'node.3.MedianetEditor', 'node.0.mariecamilleh', 'node.1.scoopnewsworthy', 'node.3.amydale_tweets', 'node.1.whatlouthinks', 'node.3.influencingcom', 'node.2.ElissaDoherty', 'node.3.AlanaMitchelson', 'node.3.JasonBartlett3', 'node.3.NickCalacouras', 'node.1.PaulVale', 'node.3.kennedyawards', 'node.3.JacksonStiles', 'node.3.MattYoung', 'node.3.nikkprecel', 'node.3.NicBerko', 'node.1.rachelbaxendale', 'node.3.lewiss50', 'node.3.amosaikman', 'node.3.timburrowes', 'node.0.LeahMcLennan', 'node.1.NicholasGray', 'node.2.grawlixprolix', 'node.1.sarah_keoghan', 'node.1.LillSaleh']"
node.0.EimearRyan84,0.0,,
node.0.Moriarty_Chris,2.0,,['node.3.kelliesloane']
node.0.MattCow,1.0,,['node.3.JyeMurray']
node.0.yeohflow,4.0,,['node.1.s_sharples']
node.0.stephenhickie,6.0,,
node.0.justcastro,0.0,,
node.0.mickevans,5.0,,"['node.3.Magda_Griffiths', 'node.0.RushPathak']"
node.0.kyliemknight,43.0,,"['node.3.MedianetEditor', 'node.3.TrueLifeOfBrian', 'node.3.influencingcom', 'node.3.dakeroyd', 'node.3.ReshniRatnam', 'node.3.AndreGrimaux', 'node.0.earleyedition', 'node.3.judithmaizey', 'node.3.AlexTilbury', 'node.3.australia2', 'node.3.teela_j', 'node.3.kristoforlawson', 'node.3.rlangjournalist', 'node.0.dilberry', 'node.3.ByEichler', 'node.3.lesleyhn', 'node.3.jase__1', 'node.3.RedcliffeGirl', 'node.3.SelinaSteele', 'node.3.PatrickWilliams', 'node.3.JorjaJayne', 'node.3.annachisholm', 'node.0.opinionpeace', 'node.0.bellamac14']"
node.0.DaveCreasey1,0.0,,
node.0.barbaragriffin,2.0,,
node.0.bringsmayflower,1.0,,
node.0.ElizzaTrue,0.0,,
node.0.elizhendrickson,3.0,,
node.0.torny_miller,72.0,,"['node.3.DanielleGuss', 'node.3.julestullberg', 'node.3.janellehmiles', 'node.3.Anna_Hartley1', 'node.1.TomChamberlin', 'node.1.whatlouthinks', 'node.3.GregStolzJourno', 'node.3.ReshniRatnam', 'node.1.patricklion', 'node.3.AndreGrimaux', 'node.1.RaeWilson78', 'node.1.TheRealRocky123', 'node.3.rhiandeutrom', 'node.2.harrytclarke', 'node.3.jg_rat', 'node.0.earleyedition', 'node.3.antonrosetweet', 'node.3.AlexTilbury', 'node.3.GenFaulkner', 'node.3.teela_j', 'node.3.rlangjournalist', 'node.1.ToscaPawela', 'node.0.lisaclarkephoto', 'node.1.JSinnerton', 'node.0.dilberry', 'node.0.brizfagan', 'node.3.MattYoung', 'node.0.LisaMuxworthy', 'node.0.SydneyEditor', 'node.3.SelinaSteele', 'node.1.charliepeeled', 'node.3.PatrickWilliams', 'node.3.sarah_daffy', 'node.3.annachisholm', 'node.3.timburrowes', 'node.3.JorjaJayne']"
node.0.djtev,0.0,,
node.0.melissahoyer,287.0,,"['node.3.DanielleGuss', 'node.3.farmerhasawife', 'node.3.helenmccombie', 'node.3.mscott', 'node.3.MedianetEditor', 'node.3.michaelbodey', 'node.2.KirstanRoss', 'node.3.rachbaxter7', 'node.3.WLudbey', 'node.3.amydale_tweets', 'node.0.shannonomeara', 'node.1.whatlouthinks', 'node.3.lisaknowsmoney', 'node.3.dawkins_scott', 'node.3.KyBusiness', 'node.1.TheRealRocky123', 'node.3.megandmiller1', 'node.3.larasinclair', 'node.2.zoe_powell_', 'node.3.kelliesloane', 'node.0.jneave', 'node.1.belinda_palmada', 'node.3.CE_Zielinski', 'node.0.DanielaElser', 'node.0.TonicPRAus', 'node.3.GlennStanaway', 'node.3.prwireau', 'node.0.larathom', 'node.3.MargaretGees', 'node.3.lanai_scarr', 'node.3.ByEichler', 'node.1.zacjmclean', 'node.3.kennedyawards', 'node.0.TwoHandsAgency', 'node.3.JessRapana', 'node.3.latkinson09', 'node.3.BrettMasonNews', 'node.1.lauren_mcmah', 'node.3.Anita_Jacoby', 'node.0.LisaMuxworthy', 'node.3.bronwen', 'node.0.alexmcneilly', 'node.3.MattYoung', 'node.3.aujournos', 'node.3.mirandaleigh90', 'node.1.AZakaras', 'node.3.AineKerr', 'node.3.brycecorbett', 'node.1.Melissa_Overman', 'node.3.sarah_daffy', 'node.0.SimonThomsen', 'node.3.annachisholm', 'node.3.mrjoeaston', 'node.3.JACKTWARD_', 'node.0.LeahMcLennan', 'node.3.murphymiranda', 'node.3.channelclem', 'node.3.MaggieA', 'node.3.chloebooker', 'node.3.RashellHa', 'node.0.SammyPoate', 'node.3.RosieKingJourno', 'node.3.P_Whittee', 'node.1.meags_gray', 'node.0.mariecamilleh', 'node.3.CelesteVillani', 'node.1.BecFranks', 'node.0.hannah_rand', 'node.3.victoria_craw', 'node.3.debritz', 'node.1.jmodoh', 'node.1.jess_clement', 'node.1.samanthamaiden', 'node.3.RobinParkes', 'node.2.ElissaDoherty', 'node.1.Tim_Love', 'node.1.Jessica_Yates', 'node.0.rhiannonelston', 'node.3.MonikaJansch', 'node.3.AnthDeCeglie', 'node.3.HMMG_', 'node.3.rhiandeutrom', 'node.3.ShonaMartyn', 'node.3.remogiuffre', 'node.1.SharriMarkson', 'node.1.shoba_rao', 'node.1.TwistedKristy', 'node.3.dwabriz', 'node.3.rlangjournalist', 'node.3.lizdeegan', 'node.3.RobbieP7', 'node.1.PatrickDelany', 'node.3.msmarto', 'node.3.lewiss50', 'node.1.akoubaridis', 'node.3.darrenwick9', 'node.1.Ev19', 'node.3.maxmarkson', 'node.3._SarahMcPhee', 'node.3.joshkuskopf', 'node.0.PaulCarrollco', 'node.3.JorjaJayne', 'node.1.MelindaHealy', 'node.0.helenmccabe', 'node.3.samanthabrett', 'node.1.DavidFMeagher', 'node.3.MayneReport', 'node.0.terric68', 'node.3.bessie_hassan', 'node.3.KylieMerritt', 'node.3.Rashidajourno', 'node.1.bervanews', 'node.3.AlanaMitchelson', 'node.3.SkipperAust', 'node.0.Ben_Shute', 'node.3.tblakesydney', 'node.3.JournoLawJ', 'node.1.vic_nielsen', 'node.3._leo_s', 'node.3.kbeddoe', 'node.3.tauerbach', 'node.0.fiona_west', 'node.0.dilberry', 'node.3.MrJChancellor', 'node.3.Dean_Nye', 'node.3.tanyaksmart', 'node.0.GeorgiaAshdown', 'node.3.milkbarmedia', 'node.3.BrittHiggins_', 'node.3.BecBrownComms', 'node.3.CameronBell', 'node.0.ashjbrock', 'node.0.StephenFenech', 'node.1.jennamclarke', 'node.3.NicBerko', 'node.1.LaurenHeraldSun', 'node.3.Storyful', 'node.3.Chloebugelly', 'node.0.Moriarty_Chris', 'node.3.Jacquifelgate', 'node.3.SeanMarsico', 'node.3.davemeddows', 'node.3.DiRollePR', 'node.2.DavidClinchNews', 'node.3.LukeDennehy', 'node.3.timburrowes', 'node.3.Mumbrellanews', 'node.0.CameronEngland', 'node.1.lizeburke', 'node.1.aclennell', 'node.1.ashacburns', 'node.3.nicchristensen', 'node.1.publicdefender', 'node.1.EleniPaneras', 'node.3.workmanalice', 'node.3._susan_liu', 'node.3.cathieschnitz', 'node.1.BelindaNewton88', 'node.1.suzandelibasic', 'node.0.MrsPress', 'node.3.Anna_Hartley1', 'node.1.MarissaGeorge01', 'node.1.scoopnewsworthy', 'node.3.TVLandLis', 'node.3.AusPolStats', 'node.1.OndyHarvard', 'node.3.Boel84', 'node.0.therightbalance', 'node.3.annikasmethurst', 'node.1.lottiewillis', 'node.3.edwina_b', 'node.0.NicCampbell', 'node.3.Nic_Coxy', 'node.0.earleyedition', 'node.3.timaddington', 'node.1.Megan_Palin', 'node.3.OscarBColeman', 'node.3.cathwebber', 'node.3.AliceHeraldSun', 'node.0.prisstratton', 'node.3.NickCalacouras', 'node.3.ViscountBrooky', 'node.0.ChrisPavPhotog', 'node.3.MelStevens', 'node.3.BennDorrington', 'node.3.MazoeFord', 'node.1.DaveyCampbell85', 'node.3.RenataGortan', 'node.3.KaitlynOffer', 'node.3.melissameehanau', 'node.1.rachelbaxendale', 'node.1.neilwrites', 'node.3.eskimo_sparky', 'node.0.chelseajclark', 'node.3.SelinaSteele', 'node.3.loulouboo', 'node.3.ameliaharris1', 'node.0.Ro_Smith', 'node.1.NicholasGray', 'node.1.liztilley84', 'node.3.rob_mcknight', 'node.3.frankrusso85', 'node.3.DeborahClay', 'node.1.LillSaleh', 'node.0.ReginaLovic']"
node.0.terric68,37.0,,"['node.3.KathSully', 'node.3._MicrowaveJenny', 'node.3.BrettMasonNews', 'node.3.rhiandeutrom', 'node.3.MedianetEditor', 'node.3.jg_rat', 'node.3.timburrowes', 'node.3.james_wagstaff', 'node.3.prwireau', 'node.1.MadeStuchbery']"
node.0.katie_spain,86.0,,"['node.3.MedianetEditor', 'node.3.ThomasDougherty', 'node.1.SarahSpencer', 'node.3.CelesteVillani', 'node.1.lauraplacella', 'node.3.dixie_sulda', 'node.0.emmiedowling', 'node.1.andrew_hough', 'node.3.AnthDeCeglie', 'node.0.rodsav', 'node.1.TwistedKristy', 'node.0.judypridmore', 'node.3.TheRealJessLeo', 'node.3.dwabriz', 'node.0.TonicPRAus', 'node.0.saline', 'node.3.D_JervisBardy', 'node.3.Val61', 'node.3.cathwebber', 'node.1.TriciaWatkinson', 'node.1.LettieThwaites', 'node.3.prwireau', 'node.0.benscadden', 'node.3.ByEichler', 'node.1.karajung', 'node.3.mattsmithson', 'node.3.milkbarmedia', 'node.3.msmarto', 'node.3.BelindaWillis', 'node.3.Rencastello', 'node.0.RedmanMediaAU', 'node.1.M_Spas_', 'node.0.timmyfish', 'node.3.paulstarick', 'node.3.timburrowes', 'node.3.TomRichardson', 'node.0.CameronEngland', 'node.0.DerekPedley']"
node.0.RashmiLotlikar,0.0,,
node.0.McBoof,41.0,,"['node.0.paulcheesbrough', 'node.0.nickbell', 'node.3.VanneckKatie', 'node.0.abirnbaum', 'node.3.aogriffiths', 'node.0.rudids', 'node.0.pssolomon', 'node.0.ian_at_cambiare', 'node.0.sthartle', 'node.3.dominicyoung', 'node.0.simonmaddox', 'node.0.justincormack', 'node.0.chrislopresto', 'node.0.kieranyo']"
node.0.craighutchy,105.0,,"['node.3.DanielleGuss', 'node.3.MedianetEditor', 'node.3.michaelbodey', 'node.3.WLudbey', 'node.3._carlywaters', 'node.0.finn_bradshaw', 'node.3.megandmiller1', 'node.3.jg_rat', 'node.2.zoe_powell_', 'node.0.marcbennie', 'node.3.benkimber', 'node.3.MargaretGees', 'node.1.samanthachiari', 'node.0.TwoHandsAgency', 'node.3.latkinson09', 'node.0.ClaireHeaney', 'node.0.Bata_Slavko', 'node.0.AlastairDillon', 'node.3.mjrowland68', 'node.3.alicepohlner', 'node.3.sarah_daffy', 'node.3.JACKTWARD_', 'node.3.JGRitson', 'node.1.markcmuzza', 'node.1.nilssonjones_', 'node.3.WillCrouch9', 'node.1.samanthamaiden', 'node.3.AndreGrimaux', 'node.0.chuckorama', 'node.3.AnthDeCeglie', 'node.3.D_JervisBardy', 'node.1.natbane', 'node.0.benscadden', 'node.1.danfogarty80', 'node.1.karajung', 'node.0.SydneyEditor', 'node.0.tommorris32', 'node.3.lewiss50', 'node.0.RedmanMediaAU', 'node.3.darrenwick9', 'node.3.maxmarkson', 'node.1.WiseDamonWise', 'node.0.scotty_thompson', 'node.0.NickSmart85', 'node.3.MayneReport', 'node.1.shellerose', 'node.3.1310greg', 'node.1.nick_wade', 'node.3.tauerbach', 'node.3.mattsmithson', 'node.3.BecBrownComms', 'node.3.patkeam', 'node.1.jennamclarke', 'node.3.nickj_vic', 'node.1.PDGarvey', 'node.1.LaurenHeraldSun', 'node.3.ErinLMarie', 'node.3.SeanMarsico', 'node.3.Jacquifelgate', 'node.3.DiRollePR', 'node.3.LukeDennehy', 'node.3.timburrowes', 'node.3.LachCartwright', 'node.3.clivedickens', 'node.0.carlhartmann', 'node.3.julestullberg', 'node.3.CamReddin', 'node.3.annikasmethurst', 'node.3.AlexESampson', 'node.1.tminear', 'node.3.Nic_Coxy', 'node.3.fergusonjw', 'node.3.australia2', 'node.1.LachieHastings', 'node.3.AliceHeraldSun', 'node.3.ViscountBrooky', 'node.3.mhammond7', 'node.3.melissameehanau', 'node.3.Peter_F_Ryan', 'node.3.RyanNorthover', 'node.1.JustinBurtGT', 'node.3.ameliaharris1', 'node.1.NicholasGray', 'node.3.TomRichardson']"
node.0.jabaribell,0.0,,
node.0.kirstenmatthew,3.0,,['node.3.prwireau']
node.0.Rhodes_Sarah,3.0,,
node.0.ashjbrock,5.0,,
node.0.DanJStrass,0.0,,
node.0.anddreaj,0.0,,
node.0.alymarieperry,0.0,,
node.0.sCareySports,0.0,,
node.0.anson,27.0,,"['node.0.wasabhi', 'node.0.c41', 'node.0.eirikwfossan', 'node.0.jusk', 'node.3.letterstoharry', 'node.3.diversionary', 'node.0.mathesonjohn', 'node.3.ScotTheLot', 'node.3.funkycoda', 'node.3.gleddy', 'node.3.edave', 'node.0.chris_khalil', 'node.3.200ok', 'node.3.foraggio', 'node.3.mdm_z', 'node.0.kathham', 'node.0.t_shaped', 'node.3.angusf']"
node.0.mississa,23.0,,"['node.3.eskimo_sparky', 'node.0.rodpeno', 'node.0.coolmccool', 'node.3.MonikaJansch', 'node.3.RuthEllison', 'node.3.steven_noble', 'node.3.andycoffey', 'node.3.ericscheid', 'node.3.NickHodgeAU', 'node.3.diversionary', 'node.3.ScotTheLot', 'node.0.chris_khalil', 'node.3.angusf']"
node.0._sophiajoyce,0.0,,
node.0.SweetAl,2.0,,
node.0.karistar,7.0,,"['node.0.mediascope_', 'node.3.edave', 'node.3.timburrowes', 'node.0.IABAustralia', 'node.3.bhowarth', 'node.1.brighetteryan']"
node.0.molmi,1.0,,['node.0.Digital_Ralph']
node.0.thejazzlord,9.0,,"['node.1.NicholasGray', 'node.0.IABAustralia', 'node.3.benkimber', 'node.3.kbeddoe', 'node.0.hit_ch', 'node.0.bernie_sheehan']"
node.0.roshan092,2.0,,['node.0.LozCrowther']
node.0.buck_ers,40.0,,"['node.3.ViscountBrooky', 'node.1.bervanews', 'node.3.farmerhasawife', 'node.0.ianwilkins', 'node.3.michaelbodey', 'node.3.jg_rat', 'node.3.timburrowes', 'node.0.earleyedition', 'node.3.AusPolStats', 'node.3.kristoforlawson', 'node.0.DublinPJ', 'node.3.aujournos', 'node.0.hughjm', 'node.3.bhowarth', 'node.0.Andrew303', 'node.3.Storyful', 'node.3.dawkins_scott']"
node.0.rogeriopvl,2.0,,['node.0.sublimino']
node.0.jacqui_owens,7.0,,
node.0.DanielHinden,0.0,,
node.0.kymlenoble,1.0,,['node.0.SimonThomsen']
node.0.glasgowfranko81,2.0,,
node.0.dangilbot,13.0,,"['node.0.paulcheesbrough', 'node.0.McBoof', 'node.0.rudids', 'node.1.brianyoung_', 'node.3.alanhhunter', 'node.3.petren']"
node.0.Geniemltd,0.0,,
node.0.LeftFieldPR,0.0,,
node.0.kieranyo,3.0,,"['node.0.simonmaddox', 'node.0.fintula']"
node.0.curtbroc,0.0,,
node.0.KateUebergang,31.0,,"['node.3.SeanMarsico', 'node.3.DiRollePR', 'node.2.DavidClinchNews', 'node.3.ameliaharris1', 'node.3.ChristianTatman', 'node.3.megandmiller1', 'node.3.Nic_Coxy', 'node.3.dwabriz', 'node.3.MayneReport', 'node.1.shellerose', 'node.3.AliceHeraldSun']"
node.0.ChrisDevling,0.0,,
node.0.fredthedoor,0.0,,
node.0.LisaMuxworthy,183.0,,"['node.3.DanielleGuss', 'node.3.amydale_tweets', 'node.1.whatlouthinks', 'node.1.patricklion', 'node.3.dawkins_scott', 'node.1.andrew_hough', 'node.0.darrendavidson', 'node.3._MicrowaveJenny', 'node.1.ShaylaBulloch', 'node.3.mirandamwood', 'node.3.antonrosetweet', 'node.1.belinda_palmada', 'node.1.ToscaPawela', 'node.3.purcellpw', 'node.3.TSWestbrook', 'node.3.prwireau', 'node.3.AngiraB_', 'node.3.lanai_scarr', 'node.3.kennedyawards', 'node.3.BrettMasonNews', 'node.1.lauren_mcmah', 'node.3.yJimJia', 'node.1.JakeMcCallum_', 'node.3.MattYoung', 'node.3.ashpillhofer', 'node.3.nikkprecel', 'node.3.mirandaleigh90', 'node.1.s_sharples', 'node.1.Melissa_Overman', 'node.0.SimonThomsen', 'node.3.annachisholm', 'node.0.LeahMcLennan', 'node.3.murphymiranda', 'node.3.channelclem', 'node.3.JacksonStiles', 'node.3.RashellHa', 'node.3.RosieKingJourno', 'node.3.janellehmiles', 'node.1.BecFranks', 'node.3.CelesteVillani', 'node.3.Mel_Matheson', 'node.3.JGRitson', 'node.3.victoria_craw', 'node.1.jess_clement', 'node.1.samanthamaiden', 'node.3.MonikaJansch', 'node.3.rhiandeutrom', 'node.1.SharriMarkson', 'node.1.shoba_rao', 'node.3.dwabriz', 'node.0.torny_miller', 'node.3.rlangjournalist', 'node.1.Carly__Douglas', 'node.3.RobbieP7', 'node.0.SydneyEditor', 'node.1.akoubaridis', 'node.3._SarahMcPhee', 'node.3.kilomikemedia', 'node.3.MayneReport', 'node.3.bessie_hassan', 'node.3.becstar3079', 'node.3.JournoLawJ', 'node.1.ben__hill', 'node.1.vic_nielsen', 'node.3.tauerbach', 'node.0.fiona_west', 'node.3.BecBrownComms', 'node.3.milkbarmedia', 'node.3.BrittHiggins_', 'node.3.NicBerko', 'node.3.Storyful', 'node.3.SeanMarsico', 'node.3.davemeddows', 'node.2.DavidClinchNews', 'node.3.LukeDennehy', 'node.3.timburrowes', 'node.1.lizeburke', 'node.3.nicchristensen', 'node.1.publicdefender', 'node.1.EleniPaneras', 'node.3.workmanalice', 'node.1.suzandelibasic', 'node.3.katie_robertson', 'node.3.Anna_Hartley1', 'node.3.TVLandLis', 'node.3.cvbyllaardt', 'node.3.DaniLeMessurier', 'node.3.Boel84', 'node.3.influencingcom', 'node.3.heatherlmcnab', 'node.1.RaeWilson78', 'node.1.lottiewillis', 'node.1.tminear', 'node.0.earleyedition', 'node.0.melissahoyer', 'node.3.kristoforlawson', 'node.1.Megan_Palin', 'node.3.cathwebber', 'node.3.NickCalacouras', 'node.3.ViscountBrooky', 'node.3.MelStevens', 'node.3.BennDorrington', 'node.3.kel_robinson1', 'node.3.gpaddymanning', 'node.1.DaveyCampbell85', 'node.3.RenataGortan', 'node.1.neilwrites', 'node.3.RyanNorthover', 'node.3.loulouboo', 'node.0.Ro_Smith', 'node.1.NicholasGray', 'node.3.frankrusso85', 'node.1.LillSaleh']"
node.0.Raj_Pandian,0.0,,
node.0.rjohnstone76,5.0,,['node.1.AJHalls']
node.0.aruigrok,0.0,,
node.0.TwoHandsAgency,28.0,,"['node.3.LyndalFenner', 'node.3.maxmarkson', 'node.3.HMMG_', 'node.3.samanthabrett', 'node.3.DiRollePR', 'node.3.LukeDennehy', 'node.0.craighutchy', 'node.3.megandmiller1', 'node.3.timburrowes', 'node.3.RenataGortan']"
node.0.amandalior,5.0,,['node.0.marcfrons']
node.0.neeraj_hr,0.0,,
node.0.MattHemes,3.0,,
node.0.rohittote,0.0,,
node.0.ImageFitz,0.0,,
node.0.papermetalrock,14.0,,"['node.3.eskimo_sparky', 'node.0.Micarus64', 'node.3.steven_noble', 'node.3.eunmac', 'node.3.timburrowes', 'node.3.dailyaddict', 'node.0.Andrew303']"
node.0.WayneMeyersAuth,4.0,,"['node.1.its_for_sale', 'node.0.HemanshuNigam']"
